# Execution time and date (UTC): Fri Aug  9 12:52:07 2024
# Execution time and date (local): Fri Aug  9 15:52:07 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8           128           500             0             1          devx        127 17.872803            0 
            8           128           500             0             1          devx        128 18.320679            0 
            8           128           500             0             1          devx        129 18.536621            0 
            8           128           500             0             1          devx        130 17.980835            0 
            8           128           500             0             1          devx        131 17.953735            0 
            8           128           500             0             1          devx        132 18.737671            0 
            8           128           500             0             1          devx        133 18.365723            0 
            8           128           500             0             1          devx        134 18.366699            0 
            8           128           500             0             1          devx        135 18.023804            0 
            8           128           500             0             1          devx        136 17.911743            0 
            8           128           500             0             1          devx        137 18.698608            0 
            8           128           500             0             1          devx        138 18.745850            0 
            8           128           500             0             1          devx        139 17.840820            0 
            8           128           500             0             1          devx        140 18.859741            0 
            8           128           500             0             1          devx        141 18.884644            0 
            8           128           500             0             1          devx        142 17.790894            0 
            8           128           500             0             1          devx        143 18.335693            0 
            8           128           500             0             1          devx        144 17.565918            0 
            8           128           500             0             1          devx        145 18.132812            0 
            8           128           500             0             1          devx        146 17.809692            0 
            8           128           500             0             1          devx        147 17.894653            0 
            8           128           500             0             1          devx        148 17.725708            0 
            8           128           500             0             1          devx        149 17.168701            0 
            8           128           500             0             1          devx        150 17.867798            0 
            8           128           500             0             1          devx        151 18.794678            0 
            8           128           500             0             1          devx        152 17.713745            0 
            8           128           500             0             1          devx        153 18.706787            0 
            8           128           500             0             1          devx        154 17.847778            0 
            8           128           500             0             1          devx        155 17.749756            0 
            8           128           500             0             1          devx        156 17.910645            0 
            8           128           500             0             1          devx        157 18.369751            0 
            8           128           500             0             1          devx        158 18.364624            0 
            8           128           500             0             1          devx        159 19.004761            0 
            8           128           500             0             1          devx        160 18.963745            0 
            8           128           500             0             1          devx        161 18.241821            0 
            8           128           500             0             1          devx        162 18.021851            0 
            8           128           500             0             1          devx        163 17.770874            0 
            8           128           500             0             1          devx        164 17.884644            0 
            8           128           500             0             1          devx        165 18.777832            0 
            8           128           500             0             1          devx        166 18.704712            0 
            8           128           500             0             1          devx        167 18.736572            0 
            8           128           500             0             1          devx        168 18.940674            0 
            8           128           500             0             1          devx        169 18.942749            0 
            8           128           500             0             1          devx        170 17.843750            0 
            8           128           500             0             1          devx        171 19.086670            0 
            8           128           500             0             1          devx        172 17.737671            0 
            8           128           500             0             1          devx        173 18.989624            0 
            8           128           500             0             1          devx        174 17.915771            0 
            8           128           500             0             1          devx        175 17.906860            0 
            8           128           500             0             1          devx        176 18.339722            0 
            8           128           500             0             1          devx        177 18.802612            0 
            8           128           500             0             1          devx        178 17.846680            0 
            8           128           500             0             1          devx        179 18.666626            0 
            8           128           500             0             1          devx        180 17.764771            0 
            8           128           500             0             1          devx        181 18.775757            0 
            8           128           500             0             1          devx        182 18.813721            0 
            8           128           500             0             1          devx        183 18.275635            0 
            8           128           500             0             1          devx        184 17.899780            0 
            8           128           500             0             1          devx        185 19.012573            0 
            8           128           500             0             1          devx        186 18.142700            0 
            8           128           500             0             1          devx        187 17.027832            0 
            8           128           500             0             1          devx        188 17.789795            0 
            8           128           500             0             1          devx        189 17.914795            0 
            8           128           500             0             1          devx        190 18.632568            0 
            8           128           500             0             1          devx        191 17.494629            0 
            8           128           500             0             1          devx        192 19.000732            0 
            8           128           500             0             1          devx        193 19.042725            0 
            8           128           500             0             1          devx        194 17.878662            0 
            8           128           500             0             1          devx        195 17.775757            0 
            8           128           500             0             1          devx        196 17.778809            0 
            8           128           500             0             1          devx        197 17.847778            0 
            8           128           500             0             1          devx        198 18.362671            0 
            8           128           500             0             1          devx        199 18.591675            0 
            8           128           500             0             1          devx        200 18.732666            0 
            8           128           500             0             1          devx        201 17.882812            0 
            8           128           500             0             1          devx        202 17.964844            0 
            8           128           500             0             1          devx        203 17.716797            0 
            8           128           500             0             1          devx        204 17.965942            0 
            8           128           500             0             1          devx        205 18.706787            0 
            8           128           500             0             1          devx        206 18.687744            0 
            8           128           500             0             1          devx        207 18.626587            0 
            8           128           500             0             1          devx        208 17.785767            0 
            8           128           500             0             1          devx        209 18.913696            0 
            8           128           500             0             1          devx        210 18.064697            0 
