# Execution time and date (UTC): Fri Aug  9 12:48:37 2024
# Execution time and date (local): Fri Aug  9 15:48:37 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1          devx         99 8.257324            0 
            8             1           500             0             1          devx        100 8.225342            0 
            8             1           500             0             1          devx        101 8.291382            0 
            8             1           500             0             1          devx        102 8.237427            0 
            8             1           500             0             1          devx        103 8.308350            0 
            8             1           500             0             1          devx        104 8.170410            0 
            8             1           500             0             1          devx        105 8.267334            0 
            8             1           500             0             1          devx        106 8.184448            0 
            8             1           500             0             1          devx        107 8.247314            0 
            8             1           500             0             1          devx        108 8.205444            0 
            8             1           500             0             1          devx        109 8.285400            0 
            8             1           500             0             1          devx        110 8.303467            0 
            8             1           500             0             1          devx        111 8.225586            0 
            8             1           500             0             1          devx        112 8.219482            0 
            8             1           500             0             1          devx        113 8.265503            0 
            8             1           500             0             1          devx        114 8.231323            0 
            8             1           500             0             1          devx        115 8.225464            0 
            8             1           500             0             1          devx        116 8.229492            0 
            8             1           500             0             1          devx        117 8.264404            0 
            8             1           500             0             1          devx        118 8.205444            0 
            8             1           500             0             1          devx        119 8.200439            0 
            8             1           500             0             1          devx        120 8.149536            0 
            8             1           500             0             1          devx        121 8.165405            0 
            8             1           500             0             1          devx        122 8.163452            0 
            8             1           500             0             1          devx        123 8.236328            0 
            8             1           500             0             1          devx        124 8.194336            0 
            8             1           500             0             1          devx        125 8.286499            0 
            8             1           500             0             1          devx        126 8.210449            0 
            8             1           500             0             1          devx        127 8.185425            0 
            8             1           500             0             1          devx        128 8.258545            0 
            8             1           500             0             1          devx        129 8.180420            0 
            8             1           500             0             1          devx        130 8.218384            0 
            8             1           500             0             1          devx        131 8.227417            0 
            8             1           500             0             1          devx        132 8.195312            0 
            8             1           500             0             1          devx        133 8.179321            0 
            8             1           500             0             1          devx        134 8.181274            0 
            8             1           500             0             1          devx        135 8.205444            0 
            8             1           500             0             1          devx        136 8.445435            0 
            8             1           500             0             1          devx        137 8.330444            0 
            8             1           500             0             1          devx        138 8.263306            0 
            8             1           500             0             1          devx        139 8.298340            0 
            8             1           500             0             1          devx        140 8.237427            0 
            8             1           500             0             1          devx        141 8.281494            0 
            8             1           500             0             1          devx        142 8.291382            0 
            8             1           500             0             1          devx        143 8.290405            0 
            8             1           500             0             1          devx        144 8.191406            0 
            8             1           500             0             1          devx        145 8.220337            0 
            8             1           500             0             1          devx        146 8.215454            0 
            8             1           500             0             1          devx        147 8.221436            0 
            8             1           500             0             1          devx        148 8.249512            0 
            8             1           500             0             1          devx        149 8.222412            0 
            8             1           500             0             1          devx        150 8.189575            0 
            8             1           500             0             1          devx        151 8.223511            0 
            8             1           500             0             1          devx        152 8.262329            0 
            8             1           500             0             1          devx        153 8.301392            0 
            8             1           500             0             1          devx        154 8.258545            0 
            8             1           500             0             1          devx        155 8.258545            0 
            8             1           500             0             1          devx        156 8.290527            0 
            8             1           500             0             1          devx        157 8.264526            0 
            8             1           500             0             1          devx        158 8.241333            0 
            8             1           500             0             1          devx        159 8.304443            0 
            8             1           500             0             1          devx        160 8.208374            0 
            8             1           500             0             1          devx        161 8.244385            0 
            8             1           500             0             1          devx        162 8.225342            0 
            8             1           500             0             1          devx        163 8.285400            0 
            8             1           500             0             1          devx        164 8.136475            0 
            8             1           500             0             1          devx        165 8.278442            0 
            8             1           500             0             1          devx        166 8.203369            0 
            8             1           500             0             1          devx        167 8.206421            0 
            8             1           500             0             1          devx        168 8.242554            0 
            8             1           500             0             1          devx        169 8.229370            0 
            8             1           500             0             1          devx        170 8.233398            0 
            8             1           500             0             1          devx        171 8.277466            0 
            8             1           500             0             1          devx        172 8.264404            0 
            8             1           500             0             1          devx        173 8.241455            0 
            8             1           500             0             1          devx        174 8.261353            0 
            8             1           500             0             1          devx        175 8.364502            0 
            8             1           500             0             1          devx        176 8.208496            0 
            8             1           500             0             1          devx        177 8.208496            0 
            8             1           500             0             1          devx        178 8.146362            0 
            8             1           500             0             1          devx        179 8.192505            0 
            8             1           500             0             1          devx        180 8.165527            0 
            8             1           500             0             1          devx        181 8.219482            0 
            8             1           500             0             1          devx        182 8.206299            0 
            8             1           500             0             1          devx        183 8.254395            0 
            8             1           500             0             1          devx        184 8.248535            0 
            8             1           500             0             1          devx        185 8.211426            0 
            8             1           500             0             1          devx        186 8.281494            0 
            8             1           500             0             1          devx        187 8.329346            0 
            8             1           500             0             1          devx        188 8.273315            0 
            8             1           500             0             1          devx        189 8.276367            0 
            8             1           500             0             1          devx        190 8.263428            0 
            8             1           500             0             1          devx        191 8.259399            0 
            8             1           500             0             1          devx        192 8.221558            0 
            8             1           500             0             1          devx        193 8.255371            0 
            8             1           500             0             1          devx        194 8.243286            0 
            8             1           500             0             1          devx        195 8.269409            0 
            8             1           500             0             1          devx        196 8.215454            0 
            8             1           500             0             1          devx        197 8.106323            0 
            8             1           500             0             1          devx        198 8.191406            0 
            8             1           500             0             1          devx        199 8.225586            0 
            8             1           500             0             1          devx        200 8.246338            0 
            8             1           500             0             1          devx        201 8.256470            0 
            8             1           500             0             1          devx        202 8.330444            0 
            8             1           500             0             1          devx        203 8.312500            0 
            8             1           500             0             1          devx        204 8.269409            0 
            8             1           500             0             1          devx        205 8.290527            0 
            8             1           500             0             1          devx        206 8.258423            0 
            8             1           500             0             1          devx        207 8.365356            0 
            8             1           500             0             1          devx        208 8.170410            0 
            8             1           500             0             1          devx        209 8.246338            0 
            8             1           500             0             1          devx        210 8.244385            0 
            8             1           500             0             1          devx        211 8.255371            0 
            8             1           500             0             1          devx        212 8.210449            0 
            8             1           500             0             1          devx        213 8.234375            0 
            8             1           500             0             1          devx        214 8.185425            0 
            8             1           500             0             1          devx        215 8.252441            0 
            8             1           500             0             1          devx        216 8.283447            0 
            8             1           500             0             1          devx        217 8.245361            0 
            8             1           500             0             1          devx        218 8.271484            0 
            8             1           500             0             1          devx        219 8.301392            0 
            8             1           500             0             1          devx        220 8.205444            0 
            8             1           500             0             1          devx        221 8.254395            0 
            8             1           500             0             1          devx        222 8.235352            0 
            8             1           500             0             1          devx        223 8.303467            0 
            8             1           500             0             1          devx        224 8.119385            0 
            8             1           500             0             1          devx        225 8.168457            0 
            8             1           500             0             1          devx        226 8.245361            0 
            8             1           500             0             1          devx        227 8.254517            0 
            8             1           500             0             1          devx        228 8.168457            0 
            8             1           500             0             1          devx        229 8.247559            0 
            8             1           500             0             1          devx        230 8.201416            0 
            8             1           500             0             1          devx        231 8.216431            0 
            8             1           500             0             1          devx        232 8.251343            0 
            8             1           500             0             1          devx        233 8.371460            0 
            8             1           500             0             1          devx        234 8.288452            0 
            8             1           500             0             1          devx        235 8.249390            0 
            8             1           500             0             1          devx        236 8.297363            0 
            8             1           500             0             1          devx        237 8.298340            0 
            8             1           500             0             1          devx        238 8.318481            0 
            8             1           500             0             1          devx        239 8.256348            0 
            8             1           500             0             1          devx        240 8.235474            0 
            8             1           500             0             1          devx        241 8.249512            0 
            8             1           500             0             1          devx        242 8.230469            0 
            8             1           500             0             1          devx        243 8.252441            0 
            8             1           500             0             1          devx        244 8.264526            0 
            8             1           500             0             1          devx        245 8.209473            0 
            8             1           500             0             1          devx        246 8.214355            0 
            8             1           500             0             1          devx        247 8.231445            0 
            8             1           500             0             1          devx        248 8.264404            0 
            8             1           500             0             1          devx        249 8.255371            0 
            8             1           500             0             1          devx        250 8.287354            0 
            8             1           500             0             1          devx        251 8.307495            0 
            8             1           500             0             1          devx        252 8.229492            0 
            8             1           500             0             1          devx        253 8.303345            0 
            8             1           500             0             1          devx        254 8.303467            0 
            8             1           500             0             1          devx        255 8.322388            0 
            8             1           500             0             1          devx        256 8.353394            0 
            8             1           500             0             1          devx        257 8.344360            0 
            8             1           500             0             1          devx        258 8.227417            0 
            8             1           500             0             1          devx        259 8.346313            0 
            8             1           500             0             1          devx        260 8.357422            0 
            8             1           500             0             1          devx        261 8.400391            0 
            8             1           500             0             1          devx        262 8.295410            0 
            8             1           500             0             1          devx        263 8.283447            0 
            8             1           500             0             1          devx        264 8.184326            0 
            8             1           500             0             1          devx        265 8.209473            0 
            8             1           500             0             1          devx        266 8.164429            0 
            8             1           500             0             1          devx        267 8.196411            0 
            8             1           500             0             1          devx        268 8.240479            0 
            8             1           500             0             1          devx        269 8.319458            0 
            8             1           500             0             1          devx        270 8.189453            0 
            8             1           500             0             1          devx        271 8.216309            0 
            8             1           500             0             1          devx        272 8.256348            0 
            8             1           500             0             1          devx        273 8.346313            0 
            8             1           500             0             1          devx        274 8.447388            0 
            8             1           500             0             1          devx        275 8.285522            0 
            8             1           500             0             1          devx        276 8.346436            0 
            8             1           500             0             1          devx        277 8.340332            0 
            8             1           500             0             1          devx        278 8.296387            0 
            8             1           500             0             1          devx        279 8.341431            0 
            8             1           500             0             1          devx        280 8.174438            0 
            8             1           500             0             1          devx        281 8.093506            0 
            8             1           500             0             1          devx        282 8.069458            0 
            8             1           500             0             1          devx        283 8.182373            0 
            8             1           500             0             1          devx        284 8.188477            0 
            8             1           500             0             1          devx        285 8.237305            0 
            8             1           500             0             1          devx        286 8.219482            0 
            8             1           500             0             1          devx        287 8.257568            0 
            8             1           500             0             1          devx        288 8.375366            0 
            8             1           500             0             1          devx        289 8.324341            0 
            8             1           500             0             1          devx        290 8.349365            0 
            8             1           500             0             1          devx        291 8.348511            0 
            8             1           500             0             1          devx        292 8.272339            0 
            8             1           500             0             1          devx        293 8.337402            0 
            8             1           500             0             1          devx        294 8.252441            0 
            8             1           500             0             1          devx        295 8.353394            0 
            8             1           500             0             1          devx        296 8.167480            0 
            8             1           500             0             1          devx        297 8.248535            0 
            8             1           500             0             1          devx        298 8.179321            0 
            8             1           500             0             1          devx        299 8.274536            0 
            8             1           500             0             1          devx        300 8.134644            0 
            8             1           500             0             1          devx        301 8.208496            0 
            8             1           500             0             1          devx        302 8.162476            0 
            8             1           500             0             1          devx        303 8.311523            0 
            8             1           500             0             1          devx        304 8.243530            0 
            8             1           500             0             1          devx        305 8.304321            0 
            8             1           500             0             1          devx        306 8.287354            0 
            8             1           500             0             1          devx        307 8.340454            0 
            8             1           500             0             1          devx        308 8.303467            0 
            8             1           500             0             1          devx        309 8.277344            0 
            8             1           500             0             1          devx        310 8.318481            0 
            8             1           500             0             1          devx        311 8.319336            0 
            8             1           500             0             1          devx        312 8.137451            0 
            8             1           500             0             1          devx        313 8.275391            0 
            8             1           500             0             1          devx        314 8.302490            0 
            8             1           500             0             1          devx        315 8.237427            0 
            8             1           500             0             1          devx        316 8.173340            0 
            8             1           500             0             1          devx        317 8.173462            0 
            8             1           500             0             1          devx        318 8.155396            0 
            8             1           500             0             1          devx        319 8.264404            0 
            8             1           500             0             1          devx        320 8.228394            0 
            8             1           500             0             1          devx        321 8.323364            0 
            8             1           500             0             1          devx        322 8.248535            0 
            8             1           500             0             1          devx        323 8.299438            0 
            8             1           500             0             1          devx        324 8.176514            0 
            8             1           500             0             1          devx        325 8.330322            0 
            8             1           500             0             1          devx        326 8.261353            0 
            8             1           500             0             1          devx        327 8.276489            0 
            8             1           500             0             1          devx        328 8.205444            0 
            8             1           500             0             1          devx        329 8.283447            0 
            8             1           500             0             1          devx        330 8.231445            0 
            8             1           500             0             1          devx        331 8.318359            0 
            8             1           500             0             1          devx        332 8.194458            0 
            8             1           500             0             1          devx        333 8.257324            0 
            8             1           500             0             1          devx        334 8.274414            0 
            8             1           500             0             1          devx        335 8.281494            0 
            8             1           500             0             1          devx        336 8.196411            0 
            8             1           500             0             1          devx        337 8.216431            0 
            8             1           500             0             1          devx        338 8.268311            0 
            8             1           500             0             1          devx        339 8.252563            0 
            8             1           500             0             1          devx        340 8.243408            0 
            8             1           500             0             1          devx        341 8.275391            0 
            8             1           500             0             1          devx        342 8.358398            0 
            8             1           500             0             1          devx        343 8.289429            0 
            8             1           500             0             1          devx        344 8.199463            0 
            8             1           500             0             1          devx        345 8.233398            0 
            8             1           500             0             1          devx        346 8.260376            0 
            8             1           500             0             1          devx        347 8.230469            0 
            8             1           500             0             1          devx        348 8.282349            0 
            8             1           500             0             1          devx        349 8.327393            0 
            8             1           500             0             1          devx        350 8.246460            0 
            8             1           500             0             1          devx        351 8.289429            0 
            8             1           500             0             1          devx        352 8.236572            0 
            8             1           500             0             1          devx        353 8.398438            0 
            8             1           500             0             1          devx        354 8.207397            0 
            8             1           500             0             1          devx        355 8.267456            0 
            8             1           500             0             1          devx        356 8.270508            0 
            8             1           500             0             1          devx        357 8.308350            0 
            8             1           500             0             1          devx        358 8.223511            0 
            8             1           500             0             1          devx        359 8.313477            0 
            8             1           500             0             1          devx        360 8.193604            0 
            8             1           500             0             1          devx        361 8.302368            0 
            8             1           500             0             1          devx        362 8.271484            0 
            8             1           500             0             1          devx        363 8.211304            0 
            8             1           500             0             1          devx        364 8.287598            0 
            8             1           500             0             1          devx        365 8.247314            0 
            8             1           500             0             1          devx        366 8.249268            0 
            8             1           500             0             1          devx        367 8.270386            0 
            8             1           500             0             1          devx        368 8.300293            0 
            8             1           500             0             1          devx        369 8.265503            0 
            8             1           500             0             1          devx        370 8.282349            0 
            8             1           500             0             1          devx        371 8.265381            0 
            8             1           500             0             1          devx        372 8.215332            0 
            8             1           500             0             1          devx        373 8.307373            0 
            8             1           500             0             1          devx        374 8.236450            0 
            8             1           500             0             1          devx        375 8.293579            0 
            8             1           500             0             1          devx        376 8.220337            0 
            8             1           500             0             1          devx        377 8.289429            0 
            8             1           500             0             1          devx        378 8.217407            0 
            8             1           500             0             1          devx        379 8.232300            0 
            8             1           500             0             1          devx        380 8.369385            0 
            8             1           500             0             1          devx        381 8.230469            0 
            8             1           500             0             1          devx        382 8.192383            0 
            8             1           500             0             1          devx        383 8.233398            0 
            8             1           500             0             1          devx        384 8.189453            0 
            8             1           500             0             1          devx        385 8.263428            0 
            8             1           500             0             1          devx        386 8.249390            0 
            8             1           500             0             1          devx        387 8.245483            0 
            8             1           500             0             1          devx        388 8.261353            0 
            8             1           500             0             1          devx        389 8.285400            0 
            8             1           500             0             1          devx        390 10.187256            0 
            8             1           500             0             1          devx        391 8.114380            0 
            8             1           500             0             1          devx        392 8.529541            0 
            8             1           500             0             1          devx        393 8.302490            0 
            8             1           500             0             1          devx        394 8.275391            0 
            8             1           500             0             1          devx        395 8.298462            0 
            8             1           500             0             1          devx        396 8.349365            0 
            8             1           500             0             1          devx        397 8.336426            0 
            8             1           500             0             1          devx        398 8.263428            0 
            8             1           500             0             1          devx        399 8.303467            0 
            8             1           500             0             1          devx        400 8.160278            0 
            8             1           500             0             1          devx        401 8.222412            0 
            8             1           500             0             1          devx        402 8.225342            0 
            8             1           500             0             1          devx        403 8.278442            0 
            8             1           500             0             1          devx        404 8.234497            0 
            8             1           500             0             1          devx        405 8.302368            0 
            8             1           500             0             1          devx        406 8.203491            0 
            8             1           500             0             1          devx        407 8.280396            0 
            8             1           500             0             1          devx        408 8.250488            0 
            8             1           500             0             1          devx        409 8.274536            0 
            8             1           500             0             1          devx        410 8.349365            0 
            8             1           500             0             1          devx        411 8.316284            0 
            8             1           500             0             1          devx        412 8.323364            0 
            8             1           500             0             1          devx        413 8.282471            0 
            8             1           500             0             1          devx        414 8.339478            0 
            8             1           500             0             1          devx        415 8.315430            0 
            8             1           500             0             1          devx        416 8.228394            0 
            8             1           500             0             1          devx        417 8.248413            0 
            8             1           500             0             1          devx        418 8.286377            0 
            8             1           500             0             1          devx        419 8.240356            0 
            8             1           500             0             1          devx        420 8.163452            0 
            8             1           500             0             1          devx        421 8.212402            0 
            8             1           500             0             1          devx        422 8.230347            0 
            8             1           500             0             1          devx        423 8.197510            0 
            8             1           500             0             1          devx        424 8.231567            0 
            8             1           500             0             1          devx        425 8.324341            0 
            8             1           500             0             1          devx        426 8.263306            0 
            8             1           500             0             1          devx        427 8.351440            0 
            8             1           500             0             1          devx        428 8.313477            0 
            8             1           500             0             1          devx        429 8.305420            0 
            8             1           500             0             1          devx        430 8.269409            0 
            8             1           500             0             1          devx        431 8.309326            0 
            8             1           500             0             1          devx        432 8.160522            0 
            8             1           500             0             1          devx        433 8.212402            0 
            8             1           500             0             1          devx        434 8.247559            0 
            8             1           500             0             1          devx        435 8.233521            0 
            8             1           500             0             1          devx        436 8.262451            0 
            8             1           500             0             1          devx        437 8.205444            0 
            8             1           500             0             1          devx        438 8.240356            0 
            8             1           500             0             1          devx        439 8.233276            0 
            8             1           500             0             1          devx        440 8.273315            0 
            8             1           500             0             1          devx        441 8.389404            0 
            8             1           500             0             1          devx        442 8.254395            0 
            8             1           500             0             1          devx        443 9.255371            0 
            8             1           500             0             1          devx        444 8.307373            0 
            8             1           500             0             1          devx        445 8.347412            0 
            8             1           500             0             1          devx        446 8.266479            0 
            8             1           500             0             1          devx        447 8.325439            0 
            8             1           500             0             1          devx        448 8.177368            0 
            8             1           500             0             1          devx        449 8.197388            0 
            8             1           500             0             1          devx        450 8.188599            0 
            8             1           500             0             1          devx        451 8.222412            0 
            8             1           500             0             1          devx        452 8.136353            0 
            8             1           500             0             1          devx        453 8.182495            0 
            8             1           500             0             1          devx        454 8.163330            0 
            8             1           500             0             1          devx        455 8.204468            0 
            8             1           500             0             1          devx        456 8.306396            0 
            8             1           500             0             1          devx        457 8.445312            0 
            8             1           500             0             1          devx        458 8.371460            0 
            8             1           500             0             1          devx        459 8.399414            0 
            8             1           500             0             1          devx        460 8.293335            0 
            8             1           500             0             1          devx        461 8.313477            0 
            8             1           500             0             1          devx        462 8.317505            0 
            8             1           500             0             1          devx        463 8.336548            0 
            8             1           500             0             1          devx        464 8.192383            0 
            8             1           500             0             1          devx        465 8.241455            0 
            8             1           500             0             1          devx        466 8.213257            0 
            8             1           500             0             1          devx        467 8.227417            0 
            8             1           500             0             1          devx        468 8.156494            0 
            8             1           500             0             1          devx        469 8.170410            0 
            8             1           500             0             1          devx        470 8.225464            0 
            8             1           500             0             1          devx        471 8.130493            0 
            8             1           500             0             1          devx        472 8.345459            0 
            8             1           500             0             1          devx        473 8.360352            0 
            8             1           500             0             1          devx        474 8.366455            0 
            8             1           500             0             1          devx        475 8.435303            0 
            8             1           500             0             1          devx        476 8.310425            0 
            8             1           500             0             1          devx        477 8.370483            0 
            8             1           500             0             1          devx        478 8.314331            0 
            8             1           500             0             1          devx        479 8.337280            0 
            8             1           500             0             1          devx        480 8.141357            0 
            8             1           500             0             1          devx        481 8.159424            0 
            8             1           500             0             1          devx        482 8.141357            0 
            8             1           500             0             1          devx        483 8.205444            0 
            8             1           500             0             1          devx        484 8.186401            0 
            8             1           500             0             1          devx        485 8.206421            0 
            8             1           500             0             1          devx        486 8.163574            0 
            8             1           500             0             1          devx        487 8.190430            0 
            8             1           500             0             1          devx        488 8.283447            0 
            8             1           500             0             1          devx        489 8.384521            0 
            8             1           500             0             1          devx        490 8.256348            0 
            8             1           500             0             1          devx        491 8.336548            0 
            8             1           500             0             1          devx        492 8.381470            0 
            8             1           500             0             1          devx        493 8.398315            0 
            8             1           500             0             1          devx        494 8.366455            0 
            8             1           500             0             1          devx        495 8.412354            0 
            8             1           500             0             1          devx        496 8.045410            0 
            8             1           500             0             1          devx        497 8.147461            0 
            8             1           500             0             1          devx        498 8.198364            0 
            8             1           500             0             1          devx        499 8.145508            0 
# Runtime: 0.036575 s (overhead: 0.027341 %) 500 records
