# Execution time and date (UTC): Fri Aug  9 12:48:28 2024
# Execution time and date (local): Fri Aug  9 15:48:28 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        108 4.639648            0 
            8             1           500             0             1      mpi(ucx)        109 4.590698            0 
            8             1           500             0             1      mpi(ucx)        110 4.550659            0 
            8             1           500             0             1      mpi(ucx)        111 4.614624            0 
            8             1           500             0             1      mpi(ucx)        112 4.582520            0 
            8             1           500             0             1      mpi(ucx)        113 4.558716            0 
            8             1           500             0             1      mpi(ucx)        114 4.598633            0 
            8             1           500             0             1      mpi(ucx)        115 4.691650            0 
            8             1           500             0             1      mpi(ucx)        116 4.620605            0 
            8             1           500             0             1      mpi(ucx)        117 4.584717            0 
            8             1           500             0             1      mpi(ucx)        118 4.529663            0 
            8             1           500             0             1      mpi(ucx)        119 4.631836            0 
            8             1           500             0             1      mpi(ucx)        120 4.579834            0 
            8             1           500             0             1      mpi(ucx)        121 4.686646            0 
            8             1           500             0             1      mpi(ucx)        122 4.558594            0 
            8             1           500             0             1      mpi(ucx)        123 4.682617            0 
            8             1           500             0             1      mpi(ucx)        124 4.705688            0 
            8             1           500             0             1      mpi(ucx)        125 4.979736            0 
            8             1           500             0             1      mpi(ucx)        126 5.603516            0 
            8             1           500             0             1      mpi(ucx)        127 4.661621            0 
            8             1           500             0             1      mpi(ucx)        128 4.634644            0 
            8             1           500             0             1      mpi(ucx)        129 4.555786            0 
            8             1           500             0             1      mpi(ucx)        130 4.585815            0 
            8             1           500             0             1      mpi(ucx)        131 4.654663            0 
            8             1           500             0             1      mpi(ucx)        132 4.720703            0 
            8             1           500             0             1      mpi(ucx)        133 4.569580            0 
            8             1           500             0             1      mpi(ucx)        134 4.751709            0 
            8             1           500             0             1      mpi(ucx)        135 4.601562            0 
            8             1           500             0             1      mpi(ucx)        136 4.684570            0 
            8             1           500             0             1      mpi(ucx)        137 4.679565            0 
            8             1           500             0             1      mpi(ucx)        138 4.575562            0 
            8             1           500             0             1      mpi(ucx)        139 4.611694            0 
            8             1           500             0             1      mpi(ucx)        140 4.635498            0 
            8             1           500             0             1      mpi(ucx)        141 4.651733            0 
            8             1           500             0             1      mpi(ucx)        142 4.594727            0 
            8             1           500             0             1      mpi(ucx)        143 4.499634            0 
            8             1           500             0             1      mpi(ucx)        144 4.563599            0 
            8             1           500             0             1      mpi(ucx)        145 4.585571            0 
            8             1           500             0             1      mpi(ucx)        146 4.617676            0 
            8             1           500             0             1      mpi(ucx)        147 4.575562            0 
            8             1           500             0             1      mpi(ucx)        148 4.597656            0 
            8             1           500             0             1      mpi(ucx)        149 4.690552            0 
            8             1           500             0             1      mpi(ucx)        150 4.561646            0 
            8             1           500             0             1      mpi(ucx)        151 4.533813            0 
            8             1           500             0             1      mpi(ucx)        152 4.538696            0 
            8             1           500             0             1      mpi(ucx)        153 4.650635            0 
            8             1           500             0             1      mpi(ucx)        154 4.560669            0 
            8             1           500             0             1      mpi(ucx)        155 4.561646            0 
            8             1           500             0             1      mpi(ucx)        156 4.493774            0 
            8             1           500             0             1      mpi(ucx)        157 4.743652            0 
            8             1           500             0             1      mpi(ucx)        158 4.623657            0 
            8             1           500             0             1      mpi(ucx)        159 4.582764            0 
            8             1           500             0             1      mpi(ucx)        160 4.637695            0 
            8             1           500             0             1      mpi(ucx)        161 4.723633            0 
            8             1           500             0             1      mpi(ucx)        162 4.629639            0 
            8             1           500             0             1      mpi(ucx)        163 4.526611            0 
            8             1           500             0             1      mpi(ucx)        164 4.564697            0 
            8             1           500             0             1      mpi(ucx)        165 4.637695            0 
            8             1           500             0             1      mpi(ucx)        166 4.592773            0 
            8             1           500             0             1      mpi(ucx)        167 4.583618            0 
            8             1           500             0             1      mpi(ucx)        168 4.570679            0 
            8             1           500             0             1      mpi(ucx)        169 4.713745            0 
            8             1           500             0             1      mpi(ucx)        170 4.559692            0 
            8             1           500             0             1      mpi(ucx)        171 4.617676            0 
            8             1           500             0             1      mpi(ucx)        172 4.490723            0 
            8             1           500             0             1      mpi(ucx)        173 4.573730            0 
            8             1           500             0             1      mpi(ucx)        174 4.646729            0 
            8             1           500             0             1      mpi(ucx)        175 4.621704            0 
            8             1           500             0             1      mpi(ucx)        176 4.565796            0 
            8             1           500             0             1      mpi(ucx)        177 4.622803            0 
            8             1           500             0             1      mpi(ucx)        178 4.607544            0 
            8             1           500             0             1      mpi(ucx)        179 4.560547            0 
            8             1           500             0             1      mpi(ucx)        180 4.542725            0 
            8             1           500             0             1      mpi(ucx)        181 4.610596            0 
            8             1           500             0             1      mpi(ucx)        182 4.656616            0 
            8             1           500             0             1      mpi(ucx)        183 4.643799            0 
            8             1           500             0             1      mpi(ucx)        184 4.523682            0 
            8             1           500             0             1      mpi(ucx)        185 4.732666            0 
            8             1           500             0             1      mpi(ucx)        186 4.562744            0 
            8             1           500             0             1      mpi(ucx)        187 4.545654            0 
            8             1           500             0             1      mpi(ucx)        188 4.518677            0 
            8             1           500             0             1      mpi(ucx)        189 4.589722            0 
            8             1           500             0             1      mpi(ucx)        190 4.540771            0 
            8             1           500             0             1      mpi(ucx)        191 4.678711            0 
            8             1           500             0             1      mpi(ucx)        192 4.607666            0 
            8             1           500             0             1      mpi(ucx)        193 4.649658            0 
            8             1           500             0             1      mpi(ucx)        194 4.507690            0 
            8             1           500             0             1      mpi(ucx)        195 4.567749            0 
            8             1           500             0             1      mpi(ucx)        196 4.585693            0 
            8             1           500             0             1      mpi(ucx)        197 4.551636            0 
            8             1           500             0             1      mpi(ucx)        198 4.556641            0 
            8             1           500             0             1      mpi(ucx)        199 4.635620            0 
            8             1           500             0             1      mpi(ucx)        200 4.667725            0 
            8             1           500             0             1      mpi(ucx)        201 4.631592            0 
            8             1           500             0             1      mpi(ucx)        202 4.541626            0 
            8             1           500             0             1      mpi(ucx)        203 4.565674            0 
            8             1           500             0             1      mpi(ucx)        204 4.547729            0 
            8             1           500             0             1      mpi(ucx)        205 4.559692            0 
            8             1           500             0             1      mpi(ucx)        206 4.638672            0 
