# Execution time and date (UTC): Fri Aug  9 13:51:22 2024
# Execution time and date (local): Fri Aug  9 16:51:22 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        167 4.584595            0 
            8             1           500             0             1      mpi(ucx)        168 4.595703            0 
            8             1           500             0             1      mpi(ucx)        169 4.610596            0 
            8             1           500             0             1      mpi(ucx)        170 4.630737            0 
            8             1           500             0             1      mpi(ucx)        171 4.638550            0 
            8             1           500             0             1      mpi(ucx)        172 4.632690            0 
            8             1           500             0             1      mpi(ucx)        173 4.674561            0 
            8             1           500             0             1      mpi(ucx)        174 4.580566            0 
            8             1           500             0             1      mpi(ucx)        175 4.569702            0 
            8             1           500             0             1      mpi(ucx)        176 4.493652            0 
            8             1           500             0             1      mpi(ucx)        177 4.603638            0 
            8             1           500             0             1      mpi(ucx)        178 4.632690            0 
            8             1           500             0             1      mpi(ucx)        179 4.623657            0 
            8             1           500             0             1      mpi(ucx)        180 4.541504            0 
            8             1           500             0             1      mpi(ucx)        181 4.659668            0 
            8             1           500             0             1      mpi(ucx)        182 4.606812            0 
            8             1           500             0             1      mpi(ucx)        183 4.590576            0 
            8             1           500             0             1      mpi(ucx)        184 4.539795            0 
            8             1           500             0             1      mpi(ucx)        185 4.641724            0 
            8             1           500             0             1      mpi(ucx)        186 4.774658            0 
            8             1           500             0             1      mpi(ucx)        187 4.556641            0 
            8             1           500             0             1      mpi(ucx)        188 4.492798            0 
            8             1           500             0             1      mpi(ucx)        189 4.572876            0 
            8             1           500             0             1      mpi(ucx)        190 4.647705            0 
            8             1           500             0             1      mpi(ucx)        191 4.616699            0 
            8             1           500             0             1      mpi(ucx)        192 4.625610            0 
            8             1           500             0             1      mpi(ucx)        193 4.647827            0 
            8             1           500             0             1      mpi(ucx)        194 4.612793            0 
            8             1           500             0             1      mpi(ucx)        195 4.566650            0 
            8             1           500             0             1      mpi(ucx)        196 4.505859            0 
            8             1           500             0             1      mpi(ucx)        197 4.614624            0 
            8             1           500             0             1      mpi(ucx)        198 4.625610            0 
            8             1           500             0             1      mpi(ucx)        199 4.673706            0 
            8             1           500             0             1      mpi(ucx)        200 4.586670            0 
            8             1           500             0             1      mpi(ucx)        201 4.693726            0 
            8             1           500             0             1      mpi(ucx)        202 4.547607            0 
            8             1           500             0             1      mpi(ucx)        203 4.552612            0 
            8             1           500             0             1      mpi(ucx)        204 4.512695            0 
            8             1           500             0             1      mpi(ucx)        205 4.619629            0 
            8             1           500             0             1      mpi(ucx)        206 4.653687            0 
            8             1           500             0             1      mpi(ucx)        207 4.562744            0 
            8             1           500             0             1      mpi(ucx)        208 4.636719            0 
            8             1           500             0             1      mpi(ucx)        209 4.656616            0 
            8             1           500             0             1      mpi(ucx)        210 4.597656            0 
            8             1           500             0             1      mpi(ucx)        211 4.516724            0 
            8             1           500             0             1      mpi(ucx)        212 4.558594            0 
            8             1           500             0             1      mpi(ucx)        213 4.647705            0 
            8             1           500             0             1      mpi(ucx)        214 4.642578            0 
            8             1           500             0             1      mpi(ucx)        215 4.632690            0 
            8             1           500             0             1      mpi(ucx)        216 4.610718            0 
            8             1           500             0             1      mpi(ucx)        217 4.711670            0 
            8             1           500             0             1      mpi(ucx)        218 4.561768            0 
            8             1           500             0             1      mpi(ucx)        219 4.569824            0 
            8             1           500             0             1      mpi(ucx)        220 4.540649            0 
            8             1           500             0             1      mpi(ucx)        221 4.617798            0 
            8             1           500             0             1      mpi(ucx)        222 4.642700            0 
            8             1           500             0             1      mpi(ucx)        223 4.580688            0 
            8             1           500             0             1      mpi(ucx)        224 4.621704            0 
            8             1           500             0             1      mpi(ucx)        225 4.667725            0 
            8             1           500             0             1      mpi(ucx)        226 4.612549            0 
            8             1           500             0             1      mpi(ucx)        227 4.522705            0 
            8             1           500             0             1      mpi(ucx)        228 4.569580            0 
            8             1           500             0             1      mpi(ucx)        229 4.623657            0 
            8             1           500             0             1      mpi(ucx)        230 4.655762            0 
            8             1           500             0             1      mpi(ucx)        231 4.573730            0 
            8             1           500             0             1      mpi(ucx)        232 4.592773            0 
            8             1           500             0             1      mpi(ucx)        233 4.753540            0 
            8             1           500             0             1      mpi(ucx)        234 4.644531            0 
            8             1           500             0             1      mpi(ucx)        235 4.554688            0 
            8             1           500             0             1      mpi(ucx)        236 4.505615            0 
            8             1           500             0             1      mpi(ucx)        237 4.548706            0 
            8             1           500             0             1      mpi(ucx)        238 4.639648            0 
            8             1           500             0             1      mpi(ucx)        239 4.642700            0 
            8             1           500             0             1      mpi(ucx)        240 4.653687            0 
            8             1           500             0             1      mpi(ucx)        241 4.589722            0 
            8             1           500             0             1      mpi(ucx)        242 4.577637            0 
            8             1           500             0             1      mpi(ucx)        243 4.617554            0 
            8             1           500             0             1      mpi(ucx)        244 4.595703            0 
            8             1           500             0             1      mpi(ucx)        245 4.562622            0 
            8             1           500             0             1      mpi(ucx)        246 4.583618            0 
            8             1           500             0             1      mpi(ucx)        247 4.671631            0 
            8             1           500             0             1      mpi(ucx)        248 4.631714            0 
            8             1           500             0             1      mpi(ucx)        249 4.755737            0 
            8             1           500             0             1      mpi(ucx)        250 4.803589            0 
            8             1           500             0             1      mpi(ucx)        251 4.671753            0 
            8             1           500             0             1      mpi(ucx)        252 4.638672            0 
            8             1           500             0             1      mpi(ucx)        253 4.653687            0 
            8             1           500             0             1      mpi(ucx)        254 4.620605            0 
            8             1           500             0             1      mpi(ucx)        255 4.605713            0 
            8             1           500             0             1      mpi(ucx)        256 4.565796            0 
            8             1           500             0             1      mpi(ucx)        257 4.644653            0 
            8             1           500             0             1      mpi(ucx)        258 4.644775            0 
            8             1           500             0             1      mpi(ucx)        259 4.566772            0 
            8             1           500             0             1      mpi(ucx)        260 4.605713            0 
            8             1           500             0             1      mpi(ucx)        261 4.693848            0 
            8             1           500             0             1      mpi(ucx)        262 4.617554            0 
            8             1           500             0             1      mpi(ucx)        263 4.546631            0 
            8             1           500             0             1      mpi(ucx)        264 4.575684            0 
            8             1           500             0             1      mpi(ucx)        265 4.683838            0 
            8             1           500             0             1      mpi(ucx)        266 4.628662            0 
            8             1           500             0             1      mpi(ucx)        267 4.637695            0 
            8             1           500             0             1      mpi(ucx)        268 4.578613            0 
            8             1           500             0             1      mpi(ucx)        269 4.674683            0 
            8             1           500             0             1      mpi(ucx)        270 4.579590            0 
            8             1           500             0             1      mpi(ucx)        271 4.572754            0 
            8             1           500             0             1      mpi(ucx)        272 4.507690            0 
            8             1           500             0             1      mpi(ucx)        273 4.622681            0 
            8             1           500             0             1      mpi(ucx)        274 4.635742            0 
            8             1           500             0             1      mpi(ucx)        275 4.655762            0 
            8             1           500             0             1      mpi(ucx)        276 4.549683            0 
            8             1           500             0             1      mpi(ucx)        277 4.631592            0 
            8             1           500             0             1      mpi(ucx)        278 4.609741            0 
            8             1           500             0             1      mpi(ucx)        279 4.571533            0 
            8             1           500             0             1      mpi(ucx)        280 4.572876            0 
            8             1           500             0             1      mpi(ucx)        281 4.621704            0 
            8             1           500             0             1      mpi(ucx)        282 4.600708            0 
            8             1           500             0             1      mpi(ucx)        283 4.551758            0 
            8             1           500             0             1      mpi(ucx)        284 4.523560            0 
            8             1           500             0             1      mpi(ucx)        285 4.560791            0 
            8             1           500             0             1      mpi(ucx)        286 4.600708            0 
            8             1           500             0             1      mpi(ucx)        287 4.665649            0 
            8             1           500             0             1      mpi(ucx)        288 4.627686            0 
            8             1           500             0             1      mpi(ucx)        289 4.609741            0 
            8             1           500             0             1      mpi(ucx)        290 4.540649            0 
            8             1           500             0             1      mpi(ucx)        291 4.622681            0 
            8             1           500             0             1      mpi(ucx)        292 4.564697            0 
            8             1           500             0             1      mpi(ucx)        293 4.541748            0 
            8             1           500             0             1      mpi(ucx)        294 4.664551            0 
            8             1           500             0             1      mpi(ucx)        295 4.683716            0 
            8             1           500             0             1      mpi(ucx)        296 4.621582            0 
            8             1           500             0             1      mpi(ucx)        297 4.614746            0 
            8             1           500             0             1      mpi(ucx)        298 4.532593            0 
            8             1           500             0             1      mpi(ucx)        299 4.594727            0 
            8             1           500             0             1      mpi(ucx)        300 4.618652            0 
            8             1           500             0             1      mpi(ucx)        301 4.625610            0 
            8             1           500             0             1      mpi(ucx)        302 4.593628            0 
            8             1           500             0             1      mpi(ucx)        303 4.589722            0 
            8             1           500             0             1      mpi(ucx)        304 4.584717            0 
            8             1           500             0             1      mpi(ucx)        305 4.685669            0 
            8             1           500             0             1      mpi(ucx)        306 4.587769            0 
