# Execution time and date (UTC): Fri Aug  9 12:51:59 2024
# Execution time and date (local): Fri Aug  9 15:51:59 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8           128           500             0             1      mpi(ucx)          0 22.646362            0 
            8           128           500             0             1      mpi(ucx)          1 23.099487            0 
            8           128           500             0             1      mpi(ucx)          2 20.990601            0 
            8           128           500             0             1      mpi(ucx)          3 21.006470            0 
            8           128           500             0             1      mpi(ucx)          4 21.167480            0 
            8           128           500             0             1      mpi(ucx)          5 21.024414            0 
            8           128           500             0             1      mpi(ucx)          6 20.916626            0 
            8           128           500             0             1      mpi(ucx)          7 21.073486            0 
            8           128           500             0             1      mpi(ucx)          8 20.977539            0 
            8           128           500             0             1      mpi(ucx)          9 20.978638            0 
            8           128           500             0             1      mpi(ucx)         10 21.013428            0 
            8           128           500             0             1      mpi(ucx)         11 21.095459            0 
            8           128           500             0             1      mpi(ucx)         12 21.022705            0 
            8           128           500             0             1      mpi(ucx)         13 21.064575            0 
            8           128           500             0             1      mpi(ucx)         14 20.968628            0 
            8           128           500             0             1      mpi(ucx)         15 20.913452            0 
            8           128           500             0             1      mpi(ucx)         16 21.075684            0 
            8           128           500             0             1      mpi(ucx)         17 20.916626            0 
            8           128           500             0             1      mpi(ucx)         18 20.950562            0 
            8           128           500             0             1      mpi(ucx)         19 20.967651            0 
            8           128           500             0             1      mpi(ucx)         20 20.965698            0 
            8           128           500             0             1      mpi(ucx)         21 21.015503            0 
            8           128           500             0             1      mpi(ucx)         22 20.899658            0 
            8           128           500             0             1      mpi(ucx)         23 20.982544            0 
            8           128           500             0             1      mpi(ucx)         24 21.006470            0 
            8           128           500             0             1      mpi(ucx)         25 20.964600            0 
            8           128           500             0             1      mpi(ucx)         26 20.891602            0 
            8           128           500             0             1      mpi(ucx)         27 21.033569            0 
            8           128           500             0             1      mpi(ucx)         28 20.877808            0 
            8           128           500             0             1      mpi(ucx)         29 20.983398            0 
            8           128           500             0             1      mpi(ucx)         30 21.174683            0 
            8           128           500             0             1      mpi(ucx)         31 20.881714            0 
            8           128           500             0             1      mpi(ucx)         32 20.857666            0 
            8           128           500             0             1      mpi(ucx)         33 20.910645            0 
            8           128           500             0             1      mpi(ucx)         34 20.987671            0 
            8           128           500             0             1      mpi(ucx)         35 20.824585            0 
            8           128           500             0             1      mpi(ucx)         36 20.875610            0 
            8           128           500             0             1      mpi(ucx)         37 20.856567            0 
            8           128           500             0             1      mpi(ucx)         38 20.885620            0 
            8           128           500             0             1      mpi(ucx)         39 20.798706            0 
            8           128           500             0             1      mpi(ucx)         40 20.870605            0 
            8           128           500             0             1      mpi(ucx)         41 21.040649            0 
            8           128           500             0             1      mpi(ucx)         42 20.938599            0 
            8           128           500             0             1      mpi(ucx)         43 21.022583            0 
            8           128           500             0             1      mpi(ucx)         44 20.911621            0 
            8           128           500             0             1      mpi(ucx)         45 20.942627            0 
            8           128           500             0             1      mpi(ucx)         46 21.042603            0 
            8           128           500             0             1      mpi(ucx)         47 20.855469            0 
            8           128           500             0             1      mpi(ucx)         48 20.769531            0 
            8           128           500             0             1      mpi(ucx)         49 21.044556            0 
            8           128           500             0             1      mpi(ucx)         50 20.823730            0 
            8           128           500             0             1      mpi(ucx)         51 20.870605            0 
            8           128           500             0             1      mpi(ucx)         52 20.948486            0 
            8           128           500             0             1      mpi(ucx)         53 20.989624            0 
            8           128           500             0             1      mpi(ucx)         54 20.927734            0 
            8           128           500             0             1      mpi(ucx)         55 20.984497            0 
            8           128           500             0             1      mpi(ucx)         56 20.945557            0 
            8           128           500             0             1      mpi(ucx)         57 20.943604            0 
            8           128           500             0             1      mpi(ucx)         58 21.009521            0 
            8           128           500             0             1      mpi(ucx)         59 20.817749            0 
            8           128           500             0             1      mpi(ucx)         60 20.917603            0 
            8           128           500             0             1      mpi(ucx)         61 20.849487            0 
            8           128           500             0             1      mpi(ucx)         62 20.979492            0 
            8           128           500             0             1      mpi(ucx)         63 20.825562            0 
            8           128           500             0             1      mpi(ucx)         64 21.011475            0 
            8           128           500             0             1      mpi(ucx)         65 20.870483            0 
            8           128           500             0             1      mpi(ucx)         66 20.841675            0 
            8           128           500             0             1      mpi(ucx)         67 20.914551            0 
            8           128           500             0             1      mpi(ucx)         68 20.848633            0 
            8           128           500             0             1      mpi(ucx)         69 21.053589            0 
            8           128           500             0             1      mpi(ucx)         70 21.107544            0 
            8           128           500             0             1      mpi(ucx)         71 20.901611            0 
            8           128           500             0             1      mpi(ucx)         72 20.835693            0 
            8           128           500             0             1      mpi(ucx)         73 20.988525            0 
            8           128           500             0             1      mpi(ucx)         74 21.050537            0 
            8           128           500             0             1      mpi(ucx)         75 20.835571            0 
            8           128           500             0             1      mpi(ucx)         76 20.956543            0 
            8           128           500             0             1      mpi(ucx)         77 20.970459            0 
            8           128           500             0             1      mpi(ucx)         78 20.858643            0 
            8           128           500             0             1      mpi(ucx)         79 20.934570            0 
            8           128           500             0             1      mpi(ucx)         80 20.865601            0 
            8           128           500             0             1      mpi(ucx)         81 20.806519            0 
            8           128           500             0             1      mpi(ucx)         82 20.952515            0 
            8           128           500             0             1      mpi(ucx)         83 21.062500            0 
            8           128           500             0             1      mpi(ucx)         84 20.968506            0 
            8           128           500             0             1      mpi(ucx)         85 21.031616            0 
            8           128           500             0             1      mpi(ucx)         86 20.883545            0 
            8           128           500             0             1      mpi(ucx)         87 20.857666            0 
            8           128           500             0             1      mpi(ucx)         88 21.077637            0 
            8           128           500             0             1      mpi(ucx)         89 20.790527            0 
            8           128           500             0             1      mpi(ucx)         90 20.936523            0 
            8           128           500             0             1      mpi(ucx)         91 21.158569            0 
            8           128           500             0             1      mpi(ucx)         92 20.981567            0 
            8           128           500             0             1      mpi(ucx)         93 20.928589            0 
            8           128           500             0             1      mpi(ucx)         94 20.866577            0 
            8           128           500             0             1      mpi(ucx)         95 20.824585            0 
            8           128           500             0             1      mpi(ucx)         96 20.900635            0 
            8           128           500             0             1      mpi(ucx)         97 20.929688            0 
            8           128           500             0             1      mpi(ucx)         98 20.828613            0 
            8           128           500             0             1      mpi(ucx)         99 21.005615            0 
            8           128           500             0             1      mpi(ucx)        100 20.937622            0 
            8           128           500             0             1      mpi(ucx)        101 20.986694            0 
            8           128           500             0             1      mpi(ucx)        102 20.928711            0 
            8           128           500             0             1      mpi(ucx)        103 21.026611            0 
            8           128           500             0             1      mpi(ucx)        104 21.005493            0 
            8           128           500             0             1      mpi(ucx)        105 20.827637            0 
            8           128           500             0             1      mpi(ucx)        106 21.042603            0 
            8           128           500             0             1      mpi(ucx)        107 20.961548            0 
            8           128           500             0             1      mpi(ucx)        108 20.823608            0 
            8           128           500             0             1      mpi(ucx)        109 21.095581            0 
            8           128           500             0             1      mpi(ucx)        110 20.963501            0 
            8           128           500             0             1      mpi(ucx)        111 20.869507            0 
            8           128           500             0             1      mpi(ucx)        112 20.900635            0 
            8           128           500             0             1      mpi(ucx)        113 20.985596            0 
            8           128           500             0             1      mpi(ucx)        114 21.008545            0 
            8           128           500             0             1      mpi(ucx)        115 20.949585            0 
            8           128           500             0             1      mpi(ucx)        116 21.008545            0 
            8           128           500             0             1      mpi(ucx)        117 20.929443            0 
            8           128           500             0             1      mpi(ucx)        118 21.032471            0 
            8           128           500             0             1      mpi(ucx)        119 20.926636            0 
            8           128           500             0             1      mpi(ucx)        120 20.854614            0 
            8           128           500             0             1      mpi(ucx)        121 20.991577            0 
            8           128           500             0             1      mpi(ucx)        122 21.038696            0 
            8           128           500             0             1      mpi(ucx)        123 20.932617            0 
            8           128           500             0             1      mpi(ucx)        124 20.857544            0 
            8           128           500             0             1      mpi(ucx)        125 21.026611            0 
            8           128           500             0             1      mpi(ucx)        126 20.966553            0 
            8           128           500             0             1      mpi(ucx)        127 21.012573            0 
            8           128           500             0             1      mpi(ucx)        128 20.848633            0 
            8           128           500             0             1      mpi(ucx)        129 20.874634            0 
            8           128           500             0             1      mpi(ucx)        130 21.090576            0 
            8           128           500             0             1      mpi(ucx)        131 20.853638            0 
            8           128           500             0             1      mpi(ucx)        132 20.858643            0 
            8           128           500             0             1      mpi(ucx)        133 20.933716            0 
            8           128           500             0             1      mpi(ucx)        134 20.978516            0 
            8           128           500             0             1      mpi(ucx)        135 20.882568            0 
            8           128           500             0             1      mpi(ucx)        136 20.945557            0 
            8           128           500             0             1      mpi(ucx)        137 21.028564            0 
            8           128           500             0             1      mpi(ucx)        138 21.008667            0 
            8           128           500             0             1      mpi(ucx)        139 20.922729            0 
            8           128           500             0             1      mpi(ucx)        140 20.787476            0 
            8           128           500             0             1      mpi(ucx)        141 20.869629            0 
            8           128           500             0             1      mpi(ucx)        142 20.878540            0 
            8           128           500             0             1      mpi(ucx)        143 20.892578            0 
            8           128           500             0             1      mpi(ucx)        144 20.852539            0 
            8           128           500             0             1      mpi(ucx)        145 21.024658            0 
            8           128           500             0             1      mpi(ucx)        146 20.851685            0 
            8           128           500             0             1      mpi(ucx)        147 21.060547            0 
            8           128           500             0             1      mpi(ucx)        148 20.979736            0 
            8           128           500             0             1      mpi(ucx)        149 20.883667            0 
            8           128           500             0             1      mpi(ucx)        150 20.894531            0 
            8           128           500             0             1      mpi(ucx)        151 20.929565            0 
            8           128           500             0             1      mpi(ucx)        152 21.081665            0 
            8           128           500             0             1      mpi(ucx)        153 20.805664            0 
            8           128           500             0             1      mpi(ucx)        154 20.957520            0 
            8           128           500             0             1      mpi(ucx)        155 21.167480            0 
            8           128           500             0             1      mpi(ucx)        156 20.922485            0 
            8           128           500             0             1      mpi(ucx)        157 21.084595            0 
            8           128           500             0             1      mpi(ucx)        158 20.998535            0 
            8           128           500             0             1      mpi(ucx)        159 20.850586            0 
